36922,20460,1.21,1.08817404,2006,4,-1,3,1,2,35,3,1,0,4,4,0,0,0,0,0,1,2,1,1,-1,0,0,1,6,3,1,0,1,0,0,0,0,5930,22.12,17.48,9,2.5,14,23.25,1,2.5
36926,20462,0.22,1.385819975,2004,3,-1,2,1,1,18,3,3,0,4,4,0,0,0,0,0,1,2,1,2,2,0,1,0,5,3,1,1,1,1,1,1,0,7460,10.41,10.36,11.6,10,22.1,23.25,2,12.93
36930,20462,0.22,1.233002153,2006,3,-1,2,1,1,18,3,3,0,4,4,0,0,0,0,0,1,2,1,1,1,0,1,0,6,4,1,1,1,1,1,0,0,7460,10.41,10.36,11.6,10,22.1,23.25,2,12.93
36935,20466,0.22,1.297261817,2004,3,-1,1,1,3,14,3,2,0,4,4,0,0,0,0,0,1,3,1,2,-1,0,1,0,6,3,1,0,1,0,1,0,0,26280,44.38,37.85,12,5,41.04,46.5,4,10.14
36936,20466,0.22,1.144074959,2004,3,-1,1,1,3,21,2,1,0,4,4,0,0,0,0,0,1,3,1,2,-1,0,1,0,6,3,1,0,1,0,1,0,0,9640,23.09,20.66,6.6,3,12,23.25,2,4.253
36937,20466,0.22,1.144074959,2004,3,-1,1,1,3,26,1,2,0,4,4,0,0,0,0,0,1,3,1,2,-1,0,1,0,6,3,1,0,1,0,1,0,0,9230,19.68,20.79,6.6,1.25,11.75,23.25,2,4.253
36939,20466,0.22,1.077255362,2006,3,15,2,1,1,15,3,1,0,4,4,0,0,0,0,0,1,4,1,3,-1,0,1,1,7,5,1,0,0,0,0,0,0,19250,36.25,27.8,15.6,5,31.04,31,3,7.14
36941,20466,0.22,1.178577328,2006,4,-1,1,1,3,26,2,1,0,4,4,0,0,0,0,0,1,4,1,3,-1,0,1,1,7,5,1,0,0,0,0,0,0,5600,17.91,15.91,8.52,3,8.5,23.25,1,3
36952,20469,0.83,1.219599195,2004,4,-1,3,1,1,16,3,2,0,4,4,0,0,0,0,0,1,2,1,-1,-1,0,1,1,6,4,1,0,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
36955,20469,0.83,1.158171091,2006,4,-1,3,1,1,16,3,2,0,4,4,0,0,0,0,0,1,2,1,-1,-1,1,0,1,6,4,1,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
36961,20473,1.41,-1,2004,3,-1,1,1,3,14,2,-1,0,4,4,0,1,1,0,0,1,1,1,1,-1,0,1,0,4,4,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
36975,20489,0.42,1.385819975,2004,3,-1,4,0,3,9,3,3,0,4,4,0,1,0,0,0,1,2,1,2,-1,0,1,1,5,3,1,0,0,0,1,0,0,16200,20.02,20.9,12.59,3.333,26.76,23.25,2.56,9.8
36977,20489,0.42,1.385819975,2004,3,-1,1,1,3,30,3,3,0,4,4,0,1,0,0,0,1,2,1,2,-1,0,1,1,5,3,1,0,0,0,1,0,0,16200,20.02,20.9,12.59,3.333,26.76,23.25,2.56,9.8
36979,20489,0.42,1.173270821,2006,4,-1,2,1,1,15,3,3,0,4,4,0,1,0,0,0,1,2,1,1,-1,0,1,1,6,4,1,0,0,1,1,0,0,10150,15.72,15.02,15.15,2.312,24.82,15.5,2,8.047
36981,20490,0.29,1.098801766,2004,4,-1,2,1,1,15,3,1,0,4,4,0,1,0,1,1,1,2,1,1,-1,0,0,0,7,3,1,0,0,1,1,0,0,14920,23.37,20.98,13.92,3,22.4,31,2,4
36983,20490,0.29,1.08817404,2006,4,-1,3,1,1,16,3,1,0,4,4,0,1,0,1,1,1,2,1,1,-1,0,0,1,7,4,1,0,0,1,1,0,0,14980,21.61,18.91,6.245,3,24.4,31,2,4
36985,20496,0.31,1.055856515,2006,4,-1,3,1,1,17,1,1,0,4,4,0,0,1,0,0,1,1,1,-1,1,0,1,0,6,5,1,1,1,1,1,0,0,4860,17.06,16.83,7.08,2.312,14.05,15.5,2,3.56
36987,20497,0.29,1.098801766,2004,4,-1,1,1,3,14,3,1,0,4,4,0,1,0,0,0,1,2,1,1,-1,0,1,1,6,4,1,0,1,1,1,0,1,17260,41.01,32.42,12.6,4.286,24.65,31,2,6.787
37001,20508,0.42,1.162089611,2006,3,15,2,1,1,15,1,3,0,4,4,0,1,0,0,0,1,1,1,-1,1,0,1,0,8,5,1,0,0,1,1,1,0,9950,18.14,18.76,8.16,2.5,17.08,31,2,5
37003,20509,1.56,1.385819975,2004,3,-1,3,1,1,16,3,3,0,4,4,0,1,0,0,0,1,2,1,-1,-1,0,1,0,6,4,1,0,1,1,0,0,0,11020,17.6,17.56,14.32,5,20.02,15.5,2.67,16.14
37006,20509,1.56,1.233002153,2006,3,-1,3,1,1,16,3,3,0,4,4,0,1,0,0,0,1,2,1,2,-1,1,1,0,6,4,1,0,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
37024,20513,1.41,1.179860351,2004,3,-1,1,1,3,14,2,3,1,4,4,0,1,0,0,0,1,2,1,1,1,0,1,0,7,5,1,0,0,1,0,0,0,26340,41.39,33.25,12.58,3.75,46.65,46.5,3,10.63
37026,20513,1.41,1.179860351,2004,3,-1,1,1,3,22,2,3,1,4,4,0,1,0,0,0,1,2,1,1,1,0,1,0,7,5,1,0,0,1,0,0,0,9910,16.72,16.63,13.2,3,18.75,31,2,4.253
37028,20513,1.41,1.254958047,2004,4,-1,1,1,3,29,1,3,0,4,4,0,1,0,0,0,1,2,1,1,1,0,1,0,7,5,1,0,0,1,0,0,0,4340,15.46,16.01,7.44,1,8.8,23.25,2,2.253
37033,20513,1.41,1.244052389,2006,3,15,3,1,1,16,1,3,1,4,4,0,1,0,0,0,1,2,1,1,1,0,1,0,6,4,1,0,1,1,0,1,0,8960,14.79,15.29,10.2,5,17,23.25,1,5
37035,20513,1.41,-1,2006,1,-1,1,1,1,19,1,3,0,4,4,0,1,0,0,0,1,2,1,1,1,0,1,0,6,4,1,0,1,1,0,1,0,2750,8.46,8.636,6,1.25,3.94,23.25,2,6.253
37037,20513,1.41,1.047077759,2006,3,0,4,0,3,39,1,3,0,4,4,0,1,0,0,0,1,2,1,1,1,0,1,0,6,4,1,0,1,1,0,1,0,4020,11.37,11.59,9.045,2.851,11.3,23.25,2,7.853
37039,20515,1.15,1.182977313,2004,3,-1,2,1,1,15,2,1,0,4,4,0,0,0,0,0,1,2,1,2,-1,0,1,0,7,5,1,0,0,1,1,0,0,18370,36.24,26.58,8.76,5,32.22,31,3,10
37041,20515,1.15,1.090029057,2006,3,10,1,1,3,14,2,1,0,4,4,0,0,0,0,0,1,2,1,2,-1,0,1,1,7,5,1,0,0,0,0,0,0,18320,36.5,26.42,8.16,5,23.22,31,2,7.5
37043,20515,1.15,1.11804114,2006,4,-1,1,1,3,29,1,1,0,4,4,0,0,0,0,0,1,2,1,2,-1,0,1,1,7,5,1,0,0,0,0,0,0,2440,15.24,11.44,4.44,1,6.6,15.5,1,1
37047,20516,1.56,-1,2004,3,-1,4,0,3,12,3,-1,0,4,4,0,1,0,0,0,1,2,1,2,-1,0,1,0,7,5,1,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
37056,20519,0.31,1.10498618,2004,4,-1,3,1,1,17,1,1,0,4,4,0,0,0,0,0,1,2,1,1,-1,0,0,0,-1,-1,1,0,0,0,0,0,0,6600,20.03,16.4,8.4,3,17.1,15.5,2,4.253
37059,20519,0.31,-1,2006,1,-1,3,1,1,16,1,1,0,4,4,0,0,0,0,0,1,2,1,1,-1,0,1,0,-1,-1,1,0,0,0,0,0,0,5830,20.03,16.4,8.4,3,17.1,15.5,2,4.253
37063,20522,0.61,1.675186169,2004,3,-1,3,1,1,16,2,2,0,4,4,0,0,1,0,0,1,1,1,-1,-1,0,1,1,6,5,1,0,1,1,1,0,0,1010,5.613,5.521,4.8,3.75,5.9,15.5,1.5,4.587
37065,20522,0.61,1.675186169,2004,3,-1,1,1,3,27,2,2,0,4,4,0,0,1,0,0,1,1,1,-1,-1,0,1,1,6,5,1,0,1,1,1,0,0,4000,10.86,9.898,6.12,5,6.41,15.5,1,5
37067,20522,0.61,1.207108641,2006,3,20,1,1,3,14,1,2,0,4,4,0,0,1,0,0,1,1,0,-1,1,0,1,1,6,5,1,0,1,1,1,0,0,26540,32.7,33.52,10.92,2.5,31.83,46.5,3,9.933
37081,20530,0.76,-1,2006,2,-1,3,1,1,17,1,1,0,4,4,0,1,0,0,0,1,1,1,1,-1,0,1,0,8,5,1,0,1,1,0,0,0,3320,11.2,11.13,8.4,1,6.45,15.5,2,6
37091,20533,0.31,1.318583742,2004,4,-1,1,1,3,14,1,2,0,4,4,0,0,0,0,0,0,1,0,-1,-1,0,0,1,4,2,1,0,1,0,1,0,0,12120,32.06,29.74,17.76,1,21.1,46.5,2,4
37093,20533,0.31,1.794386148,2004,4,-1,1,1,3,24,2,2,0,4,4,0,0,0,0,0,0,1,0,-1,-1,0,0,1,4,2,1,0,1,0,1,0,0,5340,10.83,10.48,10.8,3,3.49,23.25,1,3
37098,20533,0.31,1.123637823,2006,4,-1,1,1,3,14,1,3,0,4,4,0,0,0,0,0,0,1,0,-1,-1,0,0,1,4,2,1,0,1,1,1,0,0,10770,15.09,15.83,11.96,5,19.91,23.25,2,7.5
37113,20538,1.41,1.222644418,2006,4,-1,4,0,3,12,2,2,0,4,4,0,1,0,0,0,1,2,1,1,-1,0,1,1,6,3,1,0,1,1,1,1,0,76940,72.62,63.72,18,6,71.35,46.5,4,13.23
37115,20539,0.62,1.248817318,2004,4,-1,1,1,1,19,1,3,0,4,4,1,0,0,0,0,0,1,1,-1,-1,0,0,0,6,2,1,1,0,1,0,0,0,14900,25.14,25.52,7.96,1.579,18.81,31,3,8.147
37119,20539,0.62,-1,2006,-1,-1,3,1,1,16,1,3,0,4,4,1,0,0,0,0,0,1,1,1,-1,0,0,0,6,3,1,1,0,0,0,0,1,4750,12.15,12.35,8.52,2.5,6,23.25,1,2.5
37123,20540,1.21,1.336278863,2004,4,-1,1,1,3,14,3,3,0,4,4,0,0,0,0,0,1,2,1,-1,1,0,1,1,6,4,1,0,0,1,1,0,1,7050,12.79,12.43,11.4,7.5,5,23.25,1,7.5
37125,20540,1.21,1.173270821,2006,4,-1,1,1,3,14,3,3,0,4,4,0,0,0,0,0,1,2,1,-1,1,0,0,1,7,5,1,0,0,1,0,0,0,7050,12.79,12.43,11.4,7.5,5,23.25,1,7.5
37127,20541,0.83,1.336278863,2004,4,-1,1,1,1,19,3,3,0,4,4,0,0,0,0,0,1,2,1,1,-1,0,1,1,7,3,1,0,0,1,0,0,0,10120,16.98,16.78,13.2,2.5,12.4,15.5,2,5.5
37131,20546,0.31,1.10498618,2004,4,-1,3,1,1,16,1,1,0,4,4,0,0,0,0,0,1,2,0,-1,-1,0,0,1,5,3,1,0,0,0,0,0,0,3820,16.16,13.41,10.92,1.25,6,15.5,1,1.253
37133,20546,0.31,1.10498618,2004,4,-1,1,1,3,24,1,1,0,4,4,0,0,0,0,0,1,2,0,-1,-1,0,0,1,5,3,1,0,0,0,0,0,0,3090,15.57,12.78,10.92,1.25,4,15.5,1,1.253
37135,20546,0.31,1.055856515,2006,4,-1,3,1,1,17,1,1,0,4,4,0,0,0,0,0,1,2,0,-1,-1,0,0,1,6,4,1,0,0,0,0,0,0,3820,16.16,13.41,10.92,1.25,6,15.5,1,1.253
37143,20550,0.83,1.08817404,2006,4,-1,2,1,1,15,3,1,0,4,4,0,0,1,0,0,1,1,0,-1,-1,0,0,1,4,4,1,0,0,0,0,0,0,14030,23.58,19.9,8.88,7.5,13.88,23.25,2,8.927
37156,20559,0.22,1.096839948,2006,4,-1,1,1,3,23,1,1,0,4,4,0,0,0,0,0,0,1,1,1,-1,0,0,1,7,-1,1,0,1,1,1,0,1,1390,10.79,9.499,7.2,1.201,6.79,15.5,1,1.2
37159,20563,0.22,1.385819975,2004,3,-1,3,1,1,16,3,3,0,4,4,0,0,0,0,0,1,2,1,1,1,0,1,0,7,4,1,0,0,1,1,0,0,2650,7.354,7.325,12.36,0.909,2.29,15.5,1,0.913
37161,20563,0.22,1.098801766,2004,4,-1,3,1,2,35,1,3,0,4,4,0,0,0,0,0,1,2,1,1,1,0,1,0,7,4,1,0,0,1,1,0,0,8440,15.3,15.37,10.68,2.312,18.03,23.25,2,5.647
37166,20563,0.22,1.233002153,2006,3,-1,3,1,1,16,3,3,0,4,4,0,0,0,0,0,1,2,1,-1,1,0,1,0,7,4,1,0,0,1,1,0,0,2650,7.354,7.325,12.36,0.909,2.29,15.5,1,0.913
37179,20569,0.29,1.385819975,2004,3,-1,4,0,3,12,3,3,0,4,4,0,1,0,0,0,1,1,1,1,-1,0,1,0,5,3,1,0,0,0,1,0,0,18170,28.32,23.8,13.44,10,31.38,23.25,3,13.91
37181,20569,0.29,1.233002153,2006,3,0,4,0,3,12,3,3,0,4,4,0,1,0,0,0,1,1,1,1,-1,0,1,0,5,3,1,0,0,1,0,0,0,18170,28.32,23.8,13.44,10,31.38,23.25,3,13.91
37189,20576,0.22,1.385819975,2004,3,-1,1,1,3,30,3,3,0,4,4,0,0,0,0,0,1,2,1,2,-1,0,1,0,-1,-1,1,1,0,1,0,0,0,3050,7.909,7.834,6,3.75,2.5,15.5,1,3.753
37191,20576,0.22,1.233002153,2006,3,-1,1,1,3,29,3,3,0,4,4,0,0,0,0,0,1,2,1,2,-1,0,1,0,-1,-1,1,1,0,1,0,0,0,3050,7.909,7.834,6,3.75,2.5,15.5,1,3.753
37193,20577,0.39,1.385819975,2004,3,-1,1,1,3,14,3,3,0,4,4,0,1,0,0,0,1,2,1,1,-1,0,1,0,7,4,1,0,1,1,1,1,0,8840,21.73,17.91,14.21,0.811,20.96,15.5,2,5.813
37196,20577,0.39,1.131379042,2004,3,-1,1,1,3,28,1,3,0,4,4,0,1,0,0,0,1,2,1,1,-1,0,1,0,7,4,1,0,1,1,1,1,0,10900,20.46,24.02,16.92,1.588,18.34,23.25,2,6.587
37198,20577,0.39,1.233002153,2006,3,-1,4,0,3,13,3,3,0,4,4,0,1,0,0,0,1,2,1,1,-1,0,1,1,7,4,1,0,1,0,1,0,0,8840,21.73,17.91,14.21,0.811,20.96,15.5,2,5.813
37200,20577,0.39,1.077255362,2006,3,15,3,1,2,33,1,3,0,4,4,0,1,0,0,0,1,2,1,1,-1,0,1,1,7,4,1,0,1,0,1,0,0,10620,18.99,22.27,14.64,1.039,19.29,23.25,2,6.04
37205,20578,1.88,1.098801766,2004,4,-1,2,1,1,15,3,1,0,4,4,1,0,0,0,0,1,1,1,1,-1,0,1,1,6,4,1,0,0,1,1,0,0,8660,19.72,18.31,7.8,2.5,17.25,23.25,2.5,6.38
37214,20581,0.83,1.098801766,2004,4,-1,3,1,1,16,3,1,0,4,4,0,0,0,0,0,1,2,1,1,-1,0,1,1,6,3,1,0,0,0,0,0,0,9990,26.83,21.39,15.84,2.5,19.54,23.25,2,3.5
37216,20585,0.76,1.675186169,2004,3,-1,1,1,3,23,2,2,0,4,4,0,1,0,0,0,1,2,1,1,-1,0,1,0,6,4,1,0,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
37218,20585,0.76,1.213482827,2006,3,0,4,0,3,13,1,2,0,4,4,0,1,0,0,0,1,2,1,1,-1,0,1,0,6,4,1,0,1,1,1,0,0,40230,44.3,44.35,14.4,2.5,44.56,46.5,3,15
37234,20593,0.76,-1,2004,1,-1,1,1,3,14,1,1,0,4,4,0,1,1,0,0,1,1,1,-1,1,0,1,0,8,5,1,0,1,1,1,1,0,940,6.317,6.24,11.28,-1,-1,15.5,-1,-1
37239,20593,0.76,-1,2006,1,-1,1,1,3,14,1,1,0,4,4,0,1,1,0,0,1,1,1,-1,1,0,1,0,8,5,1,0,0,0,1,1,0,940,6.317,6.24,11.28,-1,-1,15.5,-1,-1
37241,20597,1.15,1.385819975,2004,3,-1,1,1,3,14,3,3,0,4,4,0,1,0,0,0,1,1,1,1,-1,0,1,1,5,3,1,1,1,1,1,0,0,13520,15.17,15.54,9,2.5,21,23.25,2,10
37243,20597,1.15,1.233002153,2006,3,-1,4,0,3,13,3,3,0,4,4,0,1,0,0,0,1,1,1,1,-1,0,1,0,4,2,1,1,0,1,1,0,0,32460,28.04,28.72,18.6,2.5,40,31,2,10
37262,20603,1.78,1.237567181,2004,3,-1,3,1,1,16,3,2,1,4,4,0,1,0,0,0,1,3,1,2,-1,0,1,0,5,2,1,0,1,0,0,0,0,16760,24.11,22.47,12.72,6,16.23,46.5,2,9
37265,20614,1.96,-1,2004,1,-1,2,1,1,15,2,2,0,4,4,1,0,0,0,0,1,2,1,1,-1,0,1,0,5,3,1,0,0,1,0,0,0,-1,6.969,6.965,7.44,2.727,3.83,15.5,1.55,3.64
37267,20614,1.96,-1,2006,-1,-1,1,1,3,14,2,2,0,4,4,1,0,0,0,0,1,2,1,1,-1,0,0,0,4,2,1,0,0,0,1,0,0,-1,6.969,6.965,7.44,2.727,3.83,15.5,1.55,3.64
37269,20619,1.74,1.420586627,2004,4,-1,1,1,3,14,2,2,0,4,4,0,0,0,0,0,0,0,0,-1,-1,0,0,1,4,2,1,0,0,0,0,0,0,4130,9.696,9.567,5.4,7.5,7.5,15.5,1,7.5
37273,20619,1.74,1.222644418,2006,4,-1,2,1,1,18,2,2,0,4,4,0,0,1,0,0,0,0,0,-1,-1,0,0,1,4,4,1,0,0,0,0,0,1,4130,9.696,9.567,5.4,7.5,7.5,15.5,1,7.5
37275,20619,1.74,-1,2006,1,-1,1,1,3,26,2,2,0,4,4,0,0,1,0,0,0,0,0,-1,-1,0,0,1,4,4,1,0,0,0,0,0,1,300,-1,-1,-1,-1,-1,-1,-1,-1
37281,20622,0.76,-1,2006,1,-1,1,1,3,21,1,1,0,4,4,0,1,0,0,0,1,2,0,-1,-1,0,0,0,7,5,1,0,0,1,1,0,0,4560,15.83,15.06,8.845,1.071,14.71,15.5,1,1.073
37283,20623,0.61,1.318583742,2004,4,-1,2,1,1,18,1,2,0,4,4,0,0,0,0,0,1,2,0,-1,-1,0,0,1,8,5,1,0,0,0,1,0,0,23420,27.77,28.66,12,7.5,26,31,2.5,22.5
37284,20623,0.61,1.675186169,2004,3,-1,1,1,3,26,2,2,0,4,4,0,0,0,0,0,1,2,0,-1,-1,0,0,1,8,5,1,0,0,0,1,0,0,7740,11.47,11.07,12.24,6,13.7,15.5,2,13.5
37286,20623,0.61,1.212381859,2006,4,-1,1,1,1,19,1,2,0,4,4,0,0,0,0,0,1,2,0,-1,-1,0,0,1,8,5,1,0,1,0,1,0,0,15770,24.85,25.39,6.84,6.667,14,31,1,6.667
37290,20625,0.61,-1,2004,2,-1,4,0,3,10,1,3,0,4,4,0,0,1,0,0,1,1,1,-1,-1,0,1,1,4,4,1,0,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
37291,20625,0.61,1.794386148,2004,4,-1,1,1,3,21,3,3,0,4,4,0,0,1,0,0,1,1,1,-1,-1,0,1,1,4,4,1,0,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
37293,20625,0.61,1.248817318,2004,4,-1,1,1,3,29,1,3,0,4,4,0,0,1,0,0,1,1,1,-1,-1,0,1,1,4,4,1,0,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
37295,20625,0.61,-1,2006,1,-1,4,0,3,12,1,1,0,4,4,0,0,1,0,0,1,1,1,1,-1,0,0,1,4,4,1,0,0,1,1,0,1,-1,10.87,11.05,14.16,1,5,15.5,1,1
37304,20630,0.16,1.194289313,2004,4,-1,3,1,1,16,2,3,0,4,4,0,1,1,0,0,1,1,1,1,-1,0,1,1,5,5,1,0,0,0,1,0,0,18620,37.93,37.85,18.12,5,35,31,3.9,13.2
37306,20630,0.16,1.185790575,2006,4,-1,3,1,1,16,3,3,0,4,4,0,1,1,0,0,1,1,1,-1,-1,0,0,1,5,5,1,0,0,0,0,0,0,8340,18.63,18.12,18.96,7.5,15.5,15.5,1,7.5
37310,20640,0.29,1.08817404,2006,4,-1,3,1,1,16,3,1,0,4,4,0,1,0,0,0,1,1,0,1,-1,0,1,1,7,4,1,0,1,1,1,0,0,15900,28.51,21.04,14.04,10,21.51,31,2,10.56
37312,20641,0.76,1.318583742,2004,4,-1,1,1,3,27,1,2,0,4,4,0,1,1,0,0,1,1,0,-1,-1,0,0,1,5,5,-1,0,0,1,1,0,0,25750,26.48,27.33,12.48,2.312,31.4,46.5,3.5,19.56
37314,20641,0.76,1.212381859,2006,4,-1,1,1,3,27,1,2,0,4,4,0,1,1,0,0,1,1,0,-1,-1,0,0,1,4,4,1,0,0,1,1,0,0,25750,26.48,27.33,12.48,2.312,31.4,46.5,3.5,19.56
37316,20652,0.61,-1,2004,5,-1,3,1,1,17,1,1,0,4,4,0,1,0,0,0,1,2,1,1,-1,0,1,0,-1,-1,1,0,1,0,1,0,0,1500,-1,-1,-1,-1,-1,-1,-1,-1
37318,20652,0.61,1.212381859,2006,4,-1,3,1,1,17,1,2,0,4,4,0,1,0,0,0,1,2,1,1,-1,0,1,0,7,5,1,0,1,1,1,0,0,8240,24.65,21.99,12.48,0.556,12.94,23.25,2,3.56
37322,20654,0.12,-1,2004,1,-1,1,1,3,25,1,2,0,4,4,0,0,1,0,0,1,1,0,-1,-1,0,0,0,5,5,1,0,1,0,1,0,0,-1,20.55,20.76,7.8,2.5,14,23.25,2,7.5
37324,20654,0.12,-1,2006,1,-1,3,1,1,16,2,2,0,4,4,0,0,1,0,0,1,1,0,-1,-1,0,0,0,5,5,1,0,0,0,0,0,0,300,-1,-1,-1,-1,-1,-1,-1,-1
37332,20664,1.21,1.336278863,2004,4,-1,1,1,1,19,3,3,0,4,4,0,0,0,0,0,1,2,1,2,-1,0,1,1,6,4,1,0,0,1,1,0,0,28050,30.6,29.72,15.6,20,28,23.25,1,20
37342,20674,0.22,1.173270821,2006,4,-1,2,1,1,15,3,3,0,4,4,0,0,1,0,0,1,1,0,-1,-1,0,0,1,5,5,1,0,0,0,0,0,0,17990,24.42,22.33,11.87,1.364,27.45,23.25,2,4.32
37346,20679,0.16,1.047077759,2006,3,0,3,1,1,16,1,3,0,4,4,0,1,0,0,0,1,2,1,1,-1,0,1,0,7,5,1,0,1,1,1,1,1,15640,23.52,24.69,6,5.455,15,31,1,5.453
37359,20681,1.78,1.123385484,2004,3,-1,4,0,3,13,3,1,0,4,4,0,1,1,0,0,1,1,1,1,-1,0,1,0,4,4,-1,1,0,0,0,1,0,13470,27.42,24.12,7.32,5,27.99,23.25,1,5
37361,20681,1.78,1.233002153,2006,3,-1,1,1,3,14,3,3,0,4,4,0,1,1,0,0,1,1,1,1,-1,0,1,0,4,4,1,1,1,0,0,0,0,4490,9.842,9.747,9,3,8.02,23.25,1,3
37364,20683,1.25,1.311927209,2006,3,-1,1,1,3,29,2,2,0,4,4,0,1,0,1,1,1,2,1,3,-1,0,1,0,8,4,1,0,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
37365,20688,0.16,1.113468771,2004,4,-1,3,1,1,17,2,1,0,4,4,0,1,0,0,0,1,2,1,1,-1,0,1,1,8,5,1,0,1,0,0,0,0,10900,29.17,29.8,11.04,5,16.5,23.25,3,8.333
37367,20688,0.16,1.092433511,2006,4,-1,3,1,1,17,2,1,0,4,4,0,1,0,0,0,1,2,1,1,-1,0,1,1,8,5,1,0,1,0,0,0,0,10900,29.17,29.8,11.04,5,16.5,23.25,3,8.333
37374,20695,1.41,1.087188521,2006,4,-1,1,1,3,14,2,1,0,4,4,0,1,0,1,1,1,3,1,1,-1,0,1,1,8,3,1,0,1,1,0,0,1,12490,24.4,20.61,16.68,6,15,31,1,6
37377,20701,0.12,1.21792517,2006,3,0,2,1,1,15,2,2,0,4,4,0,0,1,0,0,1,1,1,1,-1,0,1,0,6,5,1,0,0,1,0,0,0,12930,23.99,24.24,12.48,3.75,27.99,31,3,8.753
37392,20705,1.41,1.454079183,2004,3,-1,4,0,3,12,2,2,0,4,4,0,1,0,0,0,1,2,1,2,-1,0,1,0,6,4,1,0,0,0,1,0,0,3270,7.507,7.497,12.24,7.5,3.2,15.5,1.5,9
37394,20705,1.41,-1,2006,-1,-1,1,1,3,14,2,2,0,4,4,0,1,0,0,0,1,2,1,2,-1,0,1,0,5,3,1,0,0,0,0,0,0,7950,12.09,11.77,18.6,7.5,7,15.5,1,7.5
37396,20706,0.94,1.182977313,2004,3,-1,2,1,1,15,2,1,0,4,4,0,0,0,0,0,1,2,1,-1,-1,0,1,0,8,5,1,0,1,0,1,1,0,5960,18.67,16.22,11.4,0.833,10,23.25,1,0.833
37407,20707,0.76,-1,2004,1,-1,2,1,1,15,1,1,0,4,4,0,1,0,0,0,1,2,0,-1,-1,0,0,0,8,5,1,1,1,0,0,0,0,2760,11.13,11.26,9.72,2.5,3,15.5,1,2.5
37409,20707,0.76,-1,2006,1,-1,2,1,1,15,1,1,0,4,4,0,1,0,0,0,1,2,1,-1,1,0,1,0,8,5,1,1,1,0,0,0,0,2760,11.13,11.26,9.72,2.5,3,15.5,1,2.5
37415,20715,0.22,1.098801766,2004,4,-1,3,1,1,17,3,1,0,4,4,0,0,1,0,0,0,0,0,-1,-1,0,0,1,4,4,1,0,1,0,0,0,0,5310,19.24,15.58,9.6,1.5,8.73,23.25,1,1.5
37417,20715,0.22,1.08817404,2006,4,-1,3,1,1,17,3,1,0,4,4,0,0,1,0,0,0,0,0,-1,-1,0,0,1,4,4,1,0,1,0,0,0,0,5310,19.24,15.58,9.6,1.5,8.73,23.25,1,1.5
37419,20721,0.83,-1,2004,1,-1,1,1,3,14,3,3,0,4,4,0,0,1,0,0,0,0,0,-1,-1,0,0,0,4,4,1,0,0,1,1,0,0,300,-1,-1,-1,-1,-1,-1,-1,-1
37421,20721,0.83,-1,2004,1,-1,1,1,3,23,3,3,0,4,4,0,0,1,0,0,0,0,0,-1,-1,0,0,0,4,4,1,0,0,1,1,0,0,-1,8.4,8.404,12.72,2.5,3,15.5,1,2.5
37423,20722,1.56,-1,2004,3,-1,3,1,1,17,3,-1,0,4,4,0,1,0,1,1,1,2,1,2,-1,0,1,0,7,3,1,0,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
37425,20722,1.56,-1,2006,3,-1,2,1,1,15,3,-1,0,4,4,0,1,0,0,0,1,2,1,2,-1,0,1,0,7,5,1,0,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
37428,20727,0.83,1.173270821,2006,4,-1,2,1,1,15,3,3,0,4,4,0,0,0,0,0,1,2,1,1,-1,0,1,1,8,5,1,0,1,1,1,0,0,9140,13.4,12.71,5.52,7.5,23.3,15.5,2,11.79
37430,20727,0.83,1.08817404,2006,4,-1,1,1,3,30,1,3,0,4,4,0,0,0,0,0,1,2,1,1,-1,0,1,1,8,5,1,0,1,1,1,0,0,6950,21.49,22.98,14.52,1.588,12.34,23.25,2,4.087
37432,20733,0.94,1.098660696,2004,4,-1,3,1,1,16,2,1,0,4,4,0,0,0,0,0,1,2,1,-1,-1,0,0,1,5,3,1,0,0,0,0,0,0,13950,31.87,27.85,9.84,3,28.26,31,2,6
37435,20733,0.94,1.090029057,2006,3,15,1,1,3,14,2,1,1,4,4,0,0,0,0,0,1,2,1,2,1,0,1,0,5,3,1,0,0,1,1,0,0,12520,28.71,26.18,10.81,1.875,30.35,31,3.64,9.52
37443,20739,0.42,1.205588244,2004,3,-1,3,1,1,16,1,2,1,4,4,0,1,0,0,0,1,2,1,-1,1,0,1,0,8,5,1,0,1,1,1,1,0,46510,51.35,50.95,21.15,1.154,39.6,46.5,2.58,7.207
